Date,Open,High,Low,Close,Adj Close,Volume
2021-11-02,69.529999,69.629997,68.540001,68.599998,65.304810,25539000
2021-11-03,68.300003,69.580002,68.089996,69.000000,65.685600,21755600
2021-11-04,68.750000,68.769997,66.519997,67.000000,63.781677,32148900
2021-11-05,67.820000,67.989998,66.949997,66.989998,63.772152,20902600
2021-11-08,67.889999,69.019997,67.370003,68.449997,65.162025,25122000
2021-11-09,67.779999,68.250000,67.440002,67.989998,64.724113,18513000
2021-11-10,68.120003,68.440002,67.709999,68.209999,64.933548,19290200
2021-11-11,68.260002,69.180000,68.169998,68.870003,65.561852,20296200
2021-11-12,69.000000,69.169998,68.300003,69.160004,65.837921,13867400
2021-11-15,69.430000,69.669998,68.540001,68.739998,65.438087,12965100
2021-11-16,68.779999,68.779999,67.300003,67.739998,64.486122,19042800
2021-11-17,67.660004,67.690002,66.769997,66.849998,63.638874,16468300
2021-11-18,66.709999,67.150002,66.199997,67.110001,63.886387,14994700
2021-11-19,66.120003,66.419998,65.230003,66.339996,63.153366,19766900
2021-11-22,67.959999,68.110001,66.800003,67.040001,63.819756,24020500
2021-11-23,67.570000,68.370003,67.110001,68.070000,64.800270,18142200
2021-11-24,68.000000,68.059998,67.230003,67.279999,64.048218,14975500
2021-11-26,65.010002,65.739998,63.810001,65.500000,62.353729,24542000
2021-11-29,65.989998,66.290001,64.459999,65.040001,61.915825,24340700
2021-11-30,64.320000,64.809998,63.360001,63.700001,60.640190,35574000
2021-12-01,64.660004,65.089996,62.500000,62.520000,59.516869,27379200
2021-12-02,63.340000,64.269997,62.759998,63.810001,60.744904,24890700
2021-12-03,63.740002,64.120003,62.430000,62.759998,59.745338,25458700
2021-12-06,62.939999,63.570000,62.139999,62.520000,59.516869,25105500
2021-12-07,62.950001,63.349998,62.320000,62.900002,59.878613,28301200
2021-12-08,63.020000,63.160000,62.349998,62.459999,59.459751,20697200
2021-12-09,61.869999,62.500000,60.849998,62.139999,59.155117,29960500
2021-12-10,61.680000,62.259998,60.200001,60.709999,57.793808,39726500
2021-12-13,60.490002,60.869999,59.779999,60.180000,57.289268,20489500
2021-12-14,60.450001,61.320000,60.380001,60.639999,57.727173,19571100
2021-12-15,60.939999,61.009998,59.540001,60.240002,57.346390,33861300
2021-12-16,61.099998,61.910000,60.820000,61.070000,58.136517,25688300
2021-12-17,60.270000,60.500000,58.959999,59.540001,56.680012,47383500
2021-12-20,58.599998,58.730000,57.590000,58.279999,55.480530,31619600
2021-12-21,58.740002,59.860001,58.650002,59.380001,56.527695,23175100
2021-12-22,59.310001,59.939999,59.099998,59.599998,56.737125,14760600
2021-12-23,59.990002,60.779999,59.950001,60.209999,57.317829,15223300
2021-12-27,60.400002,60.939999,60.000000,60.650002,57.736694,14035400
2021-12-28,60.439999,61.330002,60.310001,60.619999,57.708134,12697900
2021-12-29,60.810001,60.980000,60.270000,60.540001,57.631981,13284000
2021-12-30,60.619999,61.070000,60.389999,60.430000,57.527260,11380500
2021-12-31,60.430000,60.759998,60.119999,60.389999,57.489185,12307200
2022-01-03,61.180000,63.610001,61.110001,63.099998,60.069008,30508500
2022-01-04,64.059998,64.730003,63.540001,63.590000,60.535469,30303600
2022-01-05,64.099998,64.410004,62.779999,62.849998,59.831017,25149100
2022-01-06,64.220001,65.309998,63.509998,64.910004,61.792065,33334200
2022-01-07,65.180000,66.550003,65.180000,65.779999,62.620277,26548200
2022-01-10,66.459999,66.980003,65.220001,66.029999,62.858265,28693700
2022-01-11,66.379997,67.279999,66.169998,67.110001,63.886387,23453000
2022-01-12,67.779999,68.650002,66.919998,67.279999,64.048218,27976200
2022-01-13,67.529999,68.440002,67.019997,67.779999,64.524200,29222000
2022-01-14,65.360001,67.080002,65.080002,66.930000,63.715042,35994400
2022-01-18,66.690002,66.839996,65.099998,65.300003,62.163330,26353600
2022-01-19,65.660004,65.660004,63.970001,64.239998,61.154247,22817100
2022-01-20,64.290001,65.449997,63.700001,64.459999,61.363682,22794100
2022-01-21,63.990002,64.449997,62.750000,63.270000,60.230843,28637900
2022-01-24,61.509998,62.799999,60.029999,62.700001,59.688221,38601700
2022-01-25,61.970001,64.459999,61.130001,64.110001,61.030499,34371100
2022-01-26,64.699997,65.779999,63.869999,64.750000,61.639751,31803400
2022-01-27,65.220001,65.849998,63.900002,64.150002,61.068573,24674000
2022-01-28,63.619999,64.709999,62.830002,64.690002,61.582630,20953500
2022-01-31,64.010002,65.250000,63.599998,65.120003,61.991982,23067400
2022-02-01,65.440002,66.690002,65.040001,66.559998,63.362801,26868400
2022-02-02,66.349998,66.800003,65.580002,66.230003,63.048653,18194200
2022-02-03,66.260002,66.379997,65.029999,65.260002,62.125259,18219100
2022-02-04,65.040001,66.660004,64.839996,66.080002,63.401340,23267900
2022-02-07,66.089996,66.790001,65.500000,66.360001,63.669987,20081600
2022-02-08,67.059998,67.970001,66.599998,67.120003,64.399185,23191000
2022-02-09,67.410004,68.190002,67.139999,67.839996,65.089996,20902700
2022-02-10,67.949997,68.550003,67.220001,67.500000,64.763779,22522300
2022-02-11,67.250000,69.110001,66.599998,67.150002,64.427971,27226700
2022-02-14,66.870003,67.220001,65.820000,66.459999,63.765934,24544000
2022-02-15,67.160004,67.480003,66.529999,67.000000,64.284042,15487600
2022-02-16,66.540001,67.430000,66.430000,66.949997,64.236069,13067400
2022-02-17,66.330002,66.639999,64.209999,64.709999,62.086872,23150000
2022-02-18,64.110001,64.970001,63.700001,64.139999,61.539978,18114800
2022-02-22,63.070000,64.360001,63.070000,63.889999,61.300114,19057000
2022-02-23,64.419998,64.760002,63.040001,63.220001,60.657272,17563500
2022-02-24,60.490002,61.060001,58.369999,60.669998,58.210640,46453500
2022-02-25,61.310001,62.889999,61.009998,61.980000,59.467537,30518900
2022-02-28,59.930000,60.419998,58.400002,59.230000,56.829010,48212900
2022-03-01,58.389999,59.320000,57.919998,58.590000,56.214958,51389000
2022-03-02,56.970001,59.860001,55.930000,59.560001,57.145641,60206500
2022-03-03,58.750000,58.990002,56.990002,57.619999,55.284275,54027300
2022-03-04,55.910000,56.660000,55.189999,56.590000,54.296032,54263000
2022-03-07,55.029999,56.270000,54.070000,55.549999,53.298187,49710700
2022-03-08,56.560001,57.290001,54.759998,54.869999,52.645756,43858100
2022-03-09,56.900002,57.279999,55.810001,55.950001,53.681973,32757100
2022-03-10,55.020000,55.369999,53.950001,54.880001,52.655354,31942500
2022-03-11,55.369999,55.689999,54.070000,54.160000,51.964535,20550900
2022-03-14,54.700001,55.270000,53.830002,54.230000,52.031696,25046000
2022-03-15,54.459999,55.619999,54.349998,55.110001,52.876022,20747100
2022-03-16,56.020000,57.540001,55.970001,56.799999,54.497517,31659800
2022-03-17,55.709999,57.299999,55.029999,57.290001,54.967655,21432300
2022-03-18,56.939999,57.630001,56.730000,57.349998,55.025223,30900500
2022-03-21,57.830002,57.830002,56.750000,56.980000,54.670223,21661200
2022-03-22,57.820000,58.250000,57.310001,57.500000,55.169140,23407400
2022-03-23,57.119999,57.500000,56.000000,56.349998,54.065758,23070200
2022-03-24,56.610001,56.639999,56.200001,56.419998,54.132919,16770200
2022-03-25,56.529999,57.230000,56.439999,56.740002,54.439953,21206300
2022-03-28,56.200001,56.279999,54.730000,55.919998,53.653187,25546300
2022-03-29,57.279999,57.400002,56.130001,56.470001,54.180893,21463500
2022-03-30,56.009998,56.450001,54.549999,54.970001,52.741699,32222400
2022-03-31,54.509998,54.860001,53.360001,53.400002,51.235348,29202400
2022-04-01,53.470001,53.740002,51.770000,52.330002,50.208721,40073100
2022-04-04,52.250000,53.000000,51.660000,52.799999,50.659664,29296200
2022-04-05,52.060001,52.480000,51.419998,51.580002,49.489117,23065500
2022-04-06,51.009998,51.090000,50.400002,50.529999,48.481686,25196600
2022-04-07,50.560001,50.610001,49.040001,50.029999,48.001949,28689900
2022-04-08,49.840000,51.299999,49.830002,50.880001,48.817497,26853300
2022-04-11,50.790001,52.250000,50.380001,50.549999,48.500874,20895700
2022-04-12,50.599998,51.119999,50.049999,50.340000,48.299385,18755500
2022-04-13,49.279999,50.180000,49.200001,50.150002,48.117088,21194200
2022-04-14,50.660000,51.900002,50.279999,50.930000,48.865471,34043100
2022-04-18,50.840000,53.209999,50.779999,52.310001,50.189529,28396300
2022-04-19,52.730000,53.180000,52.500000,52.919998,50.774803,19996800
2022-04-20,53.400002,53.980000,52.889999,53.099998,50.947502,20532800
2022-04-21,53.540001,53.770000,52.520000,52.630001,50.496555,15952900
2022-04-22,52.439999,52.599998,51.169998,51.230000,49.153305,23073900
2022-04-25,50.779999,51.240002,49.680000,51.130001,49.057362,22079300
2022-04-26,50.529999,51.599998,50.220001,50.230000,48.193840,18335800
2022-04-27,49.759998,50.619999,49.540001,49.599998,47.589382,24707500
2022-04-28,49.910000,50.029999,49.009998,50.020000,47.992355,20112100
2022-04-29,49.660000,49.910000,48.049999,48.209999,46.732204,21844900
2022-05-02,48.459999,48.860001,47.779999,48.709999,47.216877,25904000
2022-05-03,49.330002,50.810001,49.080002,50.099998,48.564266,25374500
2022-05-04,50.169998,52.400002,50.040001,52.230000,50.628979,26643600
2022-05-05,51.439999,52.130001,50.689999,51.310001,49.737183,25756000
2022-05-06,51.240002,52.000000,50.580002,51.619999,50.037674,25912900
2022-05-09,50.990002,51.220001,49.590000,49.889999,48.360706,28888400
2022-05-10,50.540001,50.689999,47.660000,48.750000,47.255653,31054700
2022-05-11,48.950001,49.939999,47.560001,47.660000,46.199066,30179000
2022-05-12,47.259998,47.400002,45.400002,46.560001,45.132786,36301500
2022-05-13,46.810001,47.849998,46.810001,47.639999,46.179676,21739400
2022-05-16,47.590000,48.070000,47.000000,47.459999,46.005196,16919100
2022-05-17,49.840000,51.610001,49.700001,51.049999,49.485149,46643400
2022-05-18,50.730000,51.060001,49.009998,49.320000,47.808182,32181600
2022-05-19,48.660000,50.299999,48.590000,49.779999,48.254078,27279400
2022-05-20,50.259998,50.730000,48.509998,49.750000,48.224998,29025500
2022-05-23,51.349998,53.599998,51.150002,52.770000,51.152428,35166800
2022-05-24,52.470001,53.009998,51.490002,52.680000,51.065182,24344800
2022-05-25,52.560001,53.119999,52.020000,52.700001,51.084572,23507900
2022-05-26,53.459999,54.250000,53.169998,54.090000,52.431965,19140700
2022-05-27,54.000000,54.000000,53.040001,53.619999,51.976368,19509300
2022-05-31,53.029999,53.860001,52.439999,53.410000,51.772808,25805400
2022-06-01,53.500000,53.740002,51.730000,52.389999,50.784073,23902000
2022-06-02,52.400002,52.500000,51.599998,52.430000,50.822849,17473600
2022-06-03,52.070000,52.330002,51.220001,51.330002,49.756569,16550000
2022-06-06,51.799999,52.570000,51.369999,51.400002,49.824425,18473200
2022-06-07,51.029999,52.230000,50.830002,52.099998,50.502964,15528800
2022-06-08,51.700001,52.110001,51.060001,51.410000,49.834118,13207700
2022-06-09,51.540001,51.599998,49.959999,49.970001,48.438255,14272900
2022-06-10,48.720001,49.150002,47.369999,47.709999,46.247532,28910800
2022-06-13,46.660000,47.009998,45.400002,45.689999,44.289452,30308400
2022-06-14,46.189999,46.730000,45.549999,45.959999,44.551174,25223600
2022-06-15,46.470001,48.180000,46.450001,47.580002,46.121517,30001500
2022-06-16,46.799999,47.189999,45.959999,46.889999,45.452663,24744900
2022-06-17,47.119999,47.290001,45.990002,46.520000,45.094013,35111400
2022-06-21,47.959999,48.340000,47.520000,47.959999,46.489864,20289700
2022-06-22,47.330002,47.990002,46.939999,47.200001,45.753166,19752800
2022-06-23,46.869999,46.910000,45.590000,46.349998,44.929218,24137200
2022-06-24,45.560001,48.259998,45.529999,47.860001,46.392933,27322600
2022-06-27,48.060001,48.400002,47.250000,47.830002,46.363853,21198200
2022-06-28,48.400002,49.110001,46.939999,47.209999,45.762859,21643600
2022-06-29,47.259998,47.799999,46.630001,47.099998,45.656227,20981000
2022-06-30,46.220001,46.709999,45.259998,45.990002,44.580257,21207900
2022-07-01,45.740002,47.040001,45.340000,46.869999,45.433281,16539600
2022-07-05,45.689999,46.650002,44.930000,46.610001,45.181252,19156800
2022-07-06,46.299999,46.680000,45.459999,46.150002,44.735352,14952800
2022-07-07,46.910000,47.299999,46.610001,46.930000,45.491440,15598900
2022-07-08,47.259998,47.560001,46.580002,46.820000,45.384815,11789900
2022-07-11,46.419998,46.799999,46.090000,46.189999,44.774120,12778200
2022-07-12,45.580002,46.930000,45.500000,46.130001,44.715965,16966700
2022-07-13,45.700001,45.779999,44.660000,45.500000,44.105274,21793600
2022-07-14,44.480000,44.480000,43.439999,44.139999,42.786961,27337600
2022-07-15,47.000000,50.619999,46.189999,49.980000,48.447948,86566200
2022-07-18,50.660000,51.500000,49.730000,50.070000,48.535187,26042500
2022-07-19,50.880001,52.410000,50.830002,52.130001,50.532047,28113600
2022-07-20,51.500000,52.450001,51.450001,52.450001,50.842239,24546500
2022-07-21,52.110001,52.630001,51.790001,52.590000,50.977943,18261900
2022-07-22,52.520000,53.020000,51.490002,51.910000,50.318787,14903400
2022-07-25,52.430000,53.150002,52.070000,52.160000,50.561127,16794700
2022-07-26,51.770000,52.799999,51.240002,51.400002,49.824425,18960800
2022-07-27,51.700001,52.709999,51.320000,52.349998,50.745300,17087300
2022-07-28,52.090000,52.720001,51.310001,52.230000,50.628979,12729200
2022-07-29,51.720001,52.250000,51.500000,51.900002,50.805183,16783500
2022-08-01,51.490002,52.209999,51.139999,51.919998,50.824757,13051800
2022-08-02,51.759998,52.099998,50.730000,50.750000,49.679440,17378500
2022-08-03,51.240002,51.779999,50.830002,51.610001,50.521301,13570600
2022-08-04,51.560001,51.750000,51.070000,51.259998,50.178680,10152200
2022-08-05,51.119999,52.340000,50.910000,51.660000,50.570244,13868800
2022-08-08,51.970001,52.160000,51.410000,51.470001,50.384254,11594400
2022-08-09,51.639999,52.110001,51.419998,52.090000,50.991177,9739300
2022-08-10,52.810001,54.400002,52.740002,53.189999,52.067970,32416200
2022-08-11,53.900002,54.470001,53.750000,54.000000,52.860886,13450300
2022-08-12,54.180000,54.400002,53.630001,54.380001,53.232868,15493600
2022-08-15,53.750000,54.189999,53.470001,54.070000,52.929405,11595200
2022-08-16,53.810001,54.560001,53.740002,54.180000,53.037086,14708000
2022-08-17,53.419998,54.020000,53.299999,53.759998,52.625942,13370800
2022-08-18,53.599998,53.720001,53.040001,53.549999,52.420376,10573300
2022-08-19,53.150002,53.410000,52.369999,52.610001,51.500206,14798800
2022-08-22,51.560001,51.770000,50.990002,51.250000,50.168896,16749600
2022-08-23,51.259998,51.680000,50.860001,50.950001,49.875221,11126100
2022-08-24,50.930000,51.290001,50.630001,51.009998,49.933952,11159300
2022-08-25,51.209999,52.250000,51.070000,52.060001,50.961807,12569000
2022-08-26,52.279999,52.340000,49.750000,49.779999,48.729900,20049700
2022-08-29,49.669998,49.720001,49.029999,49.369999,48.328552,15103100
2022-08-30,49.840000,49.840000,48.700001,49.080002,48.044670,16735500
2022-08-31,49.279999,49.549999,48.669998,48.810001,47.780365,16582100
2022-09-01,48.770000,48.770000,47.810001,48.750000,47.721630,14470900
2022-09-02,49.310001,50.150002,48.619999,48.840000,47.809731,15568100
2022-09-06,48.970001,49.099998,47.619999,48.220001,47.202808,15544500
2022-09-07,47.740002,48.740002,47.599998,48.630001,47.604164,15413900
2022-09-08,48.400002,49.950001,48.119999,49.900002,48.847370,18088800
2022-09-09,50.310001,51.009998,50.250000,50.669998,49.601128,18711800
2022-09-12,51.259998,51.639999,50.700001,50.869999,49.796906,13506500
2022-09-13,49.900002,50.200001,48.570000,49.000000,47.966354,22148200
2022-09-14,49.130001,49.509998,47.700001,48.430000,47.408382,25701700
2022-09-15,48.360001,49.250000,48.279999,48.439999,47.418171,16556900
2022-09-16,47.990002,48.240002,47.470001,48.110001,47.095131,19995600
2022-09-19,47.490002,48.480000,47.439999,48.240002,47.222389,14716100
2022-09-20,47.820000,47.970001,46.860001,47.250000,46.253269,16650200
2022-09-21,47.250000,47.730000,46.310001,46.330002,45.352680,18641800
2022-09-22,46.610001,46.869999,45.490002,45.580002,44.618504,18443100
2022-09-23,44.980000,45.110001,43.299999,44.259998,43.326344,30918000
2022-09-26,43.689999,44.180000,42.580002,42.990002,42.083138,23684400
2022-09-27,43.230000,43.389999,42.080002,42.590000,41.691574,21255500
2022-09-28,42.590000,43.619999,42.450001,43.400002,42.484486,19818100
2022-09-29,42.900002,43.080002,42.009998,42.389999,41.495792,20982200
2022-09-30,42.389999,42.970001,41.610001,41.669998,40.790981,22266400
2022-10-03,41.549999,42.919998,41.060001,42.560001,41.662209,22001000
2022-10-04,43.570000,44.750000,43.470001,44.410000,43.473179,20660000
2022-10-05,43.759998,44.000000,43.110001,43.840000,42.915207,15458500
2022-10-06,43.419998,43.799999,42.790001,43.060001,42.151661,17738400
2022-10-07,42.700001,42.790001,41.939999,42.189999,41.300011,18101300
2022-10-10,42.490002,42.610001,41.529999,41.599998,40.722458,13768800
2022-10-11,41.270000,41.560001,40.419998,40.450001,39.596718,20176100
2022-10-12,40.389999,41.360001,40.049999,40.840000,39.978489,20862200
2022-10-13,40.200001,43.180000,40.009998,42.950001,42.043980,27964900
2022-10-14,43.090000,44.419998,42.799999,43.230000,42.318073,28885100
2022-10-17,44.310001,44.430000,43.189999,43.590000,42.670479,20835400
2022-10-18,44.660000,44.950001,43.650002,44.150002,43.218666,21302100
2022-10-19,43.830002,44.099998,42.889999,43.340000,42.425751,15142800
2022-10-20,43.389999,43.939999,42.720001,42.919998,42.014610,15421600
2022-10-21,42.939999,44.320000,42.680000,44.259998,43.326344,18783600
2022-10-24,44.320000,44.669998,43.970001,44.410000,43.473179,14392300
2022-10-25,44.049999,45.590000,43.910000,45.320000,44.363983,20085700
2022-10-26,45.500000,45.980000,45.220001,45.410000,44.452087,16516200
2022-10-27,45.869999,46.139999,45.349998,45.439999,44.481453,15687900
2022-10-28,45.560001,46.279999,45.029999,46.130001,45.156898,13457900
2022-10-31,45.709999,46.220001,45.570000,45.860001,44.892593,15600400
2022-11-01,46.299999,46.480000,46.000000,46.220001,45.244999,15505200
2022-11-02,46.130001,47.009998,45.540001,45.549999,44.589134,20306800
2022-11-03,45.160000,45.410000,44.509998,44.580002,43.639599,16025800
2022-11-04,44.610001,45.450001,44.270000,45.130001,44.689243,15204100
2022-11-07,45.480000,45.860001,45.209999,45.730000,45.283382,11792300
2022-11-08,45.799999,46.529999,45.630001,46.119999,45.669571,16737100
2022-11-09,45.730000,45.860001,45.150002,45.360001,44.916996,13299000
2022-11-10,46.709999,48.759998,46.560001,48.419998,47.947109,27915500
2022-11-11,48.500000,50.570000,48.439999,50.189999,49.699821,26009200
2022-11-14,49.939999,49.980000,49.020000,49.020000,48.541252,19631600
2022-11-15,49.830002,50.419998,48.490002,49.029999,48.551151,19839400
2022-11-16,48.880001,48.959999,48.139999,48.369999,47.897598,18052100
2022-11-17,47.680000,48.259998,47.400002,48.250000,47.778770,11962700
2022-11-18,48.730000,49.070000,48.160000,48.660000,48.184769,12884300
2022-11-21,48.660000,49.040001,48.279999,48.880001,48.402618,9884100
2022-11-22,49.139999,49.680000,49.130001,49.330002,48.848225,13132000
2022-11-23,49.340000,49.470001,47.849998,48.240002,47.768871,22863300
2022-11-25,48.200001,48.529999,48.130001,48.290001,47.818382,6823600
2022-11-28,47.910000,48.189999,46.830002,47.230000,46.768734,18987100
2022-11-29,47.230000,47.900002,47.209999,47.570000,47.105412,12224700
2022-11-30,47.080002,48.430000,46.189999,48.410000,47.937210,23993100
2022-12-01,48.279999,48.669998,47.349998,47.779999,47.313358,19797600
2022-12-02,47.279999,47.450001,46.810001,47.240002,46.778637,12745400
2022-12-05,46.939999,47.119999,45.380001,45.639999,45.194260,20397500
2022-12-06,45.650002,45.889999,44.200001,44.980000,44.540707,22160800
2022-12-07,44.639999,45.450001,44.310001,44.669998,44.233734,20233400
2022-12-08,44.849998,45.369999,44.259998,44.689999,44.253540,15622200
2022-12-09,44.599998,45.189999,44.549999,44.860001,44.421879,14030600
2022-12-12,44.650002,45.799999,44.360001,45.770000,45.322994,19045100
2022-12-13,46.840000,47.849998,46.240002,46.590000,46.134983,25655400
2022-12-14,46.509998,47.040001,45.720001,45.980000,45.530941,16587500
2022-12-15,45.090000,45.259998,44.130001,44.619999,44.184223,20201900
2022-12-16,44.200001,44.660000,43.810001,44.349998,43.916859,26955400
2022-12-19,44.360001,44.480000,43.480000,43.930000,43.500961,18019100
2022-12-20,44.150002,44.549999,43.799999,43.810001,43.382133,14412700
2022-12-21,44.209999,44.889999,44.169998,44.810001,44.372368,22492300
2022-12-22,44.439999,44.439999,42.910000,43.990002,43.560379,24476100
2022-12-23,44.000000,44.360001,43.880001,44.259998,43.827736,15143800
2022-12-27,44.279999,44.540001,43.970001,44.389999,43.956470,14777800
2022-12-28,44.430000,44.869999,44.189999,44.619999,44.184223,12882200
2022-12-29,44.840000,45.240002,44.650002,45.160000,44.718948,14124100
2022-12-30,44.930000,45.279999,44.759998,45.230000,44.788265,11802800
2023-01-03,45.750000,46.750000,45.540001,45.779999,45.332893,19564000
2023-01-04,46.540001,47.540001,46.340000,46.959999,46.501369,21507200
2023-01-05,46.700001,46.959999,45.970001,46.750000,46.293423,12314900
2023-01-06,47.060001,47.689999,46.610001,47.310001,46.847954,16736300
2023-01-09,47.889999,48.320000,47.470001,47.540001,47.075706,16745500
2023-01-10,47.560001,48.209999,47.200001,48.189999,47.719357,12429900
2023-01-11,48.209999,48.740002,47.860001,48.709999,48.234280,17143700
2023-01-12,49.060001,49.480000,48.549999,49.090000,48.610569,16287800
2023-01-13,48.509998,50.230000,47.740002,49.919998,49.432461,28037000
2023-01-17,49.860001,50.740002,49.740002,50.310001,49.818653,28193500
2023-01-18,50.240002,50.480000,49.240002,49.430000,48.947247,18952000
2023-01-19,48.650002,49.599998,48.470001,49.369999,48.887833,14869100
2023-01-20,49.680000,51.110001,49.259998,51.090000,50.591034,19957300
2023-01-23,51.049999,52.290001,50.880001,51.980000,51.472343,18531200
2023-01-24,51.419998,51.950001,50.419998,51.419998,50.917809,13303200
2023-01-25,50.849998,51.939999,50.849998,51.900002,51.393124,20719000
2023-01-26,52.080002,52.259998,51.509998,52.189999,51.680290,22393300
2023-01-27,51.959999,52.189999,51.660000,51.860001,51.353516,18294000
2023-01-30,51.439999,52.040001,51.340000,51.750000,51.244587,11126200
2023-01-31,51.860001,52.220001,51.630001,52.220001,51.709999,34823400
2023-02-01,51.540001,52.740002,51.410000,52.150002,51.640682,22111900
2023-02-02,52.580002,53.230000,51.730000,52.220001,51.709999,22331700
2023-02-03,51.020000,51.540001,50.529999,50.950001,50.950001,20050600
2023-02-06,50.400002,50.990002,49.910000,50.860001,50.860001,16152000
2023-02-07,50.750000,51.759998,50.590000,51.130001,51.130001,14361000
2023-02-08,50.770000,51.509998,50.599998,51.150002,51.150002,13242300
2023-02-09,51.349998,51.459999,49.860001,49.980000,49.980000,16794900
2023-02-10,49.820000,50.189999,49.150002,50.110001,50.110001,16519900
2023-02-13,49.990002,51.080002,49.919998,51.000000,51.000000,11626900
2023-02-14,50.930000,51.750000,50.490002,51.610001,51.610001,16283300
2023-02-15,50.840000,51.880001,50.810001,51.820000,51.820000,9216600
2023-02-16,51.349998,51.830002,51.099998,51.459999,51.459999,9398000
2023-02-17,51.259998,51.590000,50.919998,51.419998,51.419998,12297700
2023-02-21,50.740002,50.910000,49.430000,49.840000,49.840000,22899200
2023-02-22,49.889999,50.480000,49.369999,50.040001,50.040001,14431500
2023-02-23,50.340000,50.619999,49.700001,50.380001,50.380001,12550700
2023-02-24,50.000000,50.340000,49.650002,50.180000,50.180000,14547300
2023-02-27,50.500000,51.189999,50.389999,50.470001,50.470001,14190200
2023-02-28,50.480000,50.869999,50.250000,50.689999,50.689999,12932400
2023-03-01,50.459999,51.540001,50.299999,51.500000,51.500000,15966000
2023-03-02,51.180000,51.450001,50.459999,51.400002,51.400002,18104500
2023-03-03,51.480000,52.389999,51.480000,52.349998,52.349998,15879900
2023-03-06,52.360001,52.450001,52.009998,52.180000,52.180000,12693300
2023-03-07,51.799999,52.130001,50.730000,51.080002,51.080002,30953800
2023-03-08,51.060001,51.270000,50.299999,50.680000,50.680000,12847700
2023-03-09,50.580002,50.830002,48.410000,48.599998,48.599998,29460100
2023-03-10,48.080002,49.380001,47.130001,48.340000,48.340000,29770800
2023-03-13,47.000000,47.240002,44.599998,44.740002,44.740002,50709200
2023-03-14,47.209999,47.990002,46.560001,47.400002,47.400002,42165900
2023-03-15,45.439999,45.500000,44.099998,44.820000,44.820000,41832800
2023-03-16,44.660000,46.090000,43.700001,45.619999,45.619999,28877300
2023-03-17,44.980000,44.980000,43.820000,44.250000,44.250000,37130200
2023-03-20,44.709999,45.740002,43.910000,44.090000,44.090000,31899900
2023-03-21,45.570000,46.020000,44.950001,45.070000,45.070000,29835600
2023-03-22,45.180000,45.310001,43.680000,43.709999,43.709999,21672000
2023-03-23,44.310001,44.849998,43.110001,43.450001,43.450001,24112600
2023-03-24,42.840000,43.119999,42.009998,43.110001,43.110001,25453900
2023-03-27,44.060001,45.000000,43.880001,44.779999,44.779999,29335200
2023-03-28,44.720001,45.230000,44.490002,45.220001,45.220001,16206000
2023-03-29,45.590000,46.009998,45.459999,45.950001,45.950001,15047000
2023-03-30,46.480000,46.639999,45.740002,46.070000,46.070000,14226400
2023-03-31,46.599998,46.970001,46.330002,46.889999,46.889999,16004600
2023-04-03,47.139999,47.490002,46.430000,46.709999,46.709999,16633100
2023-04-04,46.900002,47.020000,45.650002,46.090000,46.090000,15542400
2023-04-05,45.470001,46.189999,45.310001,45.770000,45.770000,11739100
2023-04-06,45.799999,46.209999,45.520000,45.860001,45.860001,11918100
2023-04-10,45.790001,46.759998,45.770000,46.520000,46.520000,11777100
2023-04-11,46.669998,47.369999,46.590000,47.200001,47.200001,14177300
2023-04-12,47.480000,47.639999,46.520000,46.919998,46.919998,14330900
2023-04-13,46.900002,47.590000,46.580002,47.299999,47.299999,15578900
2023-04-14,48.169998,49.889999,48.020000,49.560001,49.560001,33052400
2023-04-17,49.759998,49.810001,49.090000,49.689999,49.689999,19590400
2023-04-18,49.930000,50.299999,49.450001,50.080002,50.080002,16616200
2023-04-19,49.730000,50.450001,49.380001,50.400002,50.400002,14894000
2023-04-20,49.810001,50.049999,49.099998,49.400002,49.400002,20410200
2023-04-21,48.959999,49.220001,48.320000,49.029999,49.029999,14375700
